year,stockID,per
2021,8016,8.4775
2022,8016,5.5075
2023,8016,12.9375
2024,8016,16.29666667
2014,8021,13.815
2015,8021,11.455
2016,8021,11.47
2017,8021,15.585
2018,8021,12.08
2019,8021,14.035
2020,8021,12.6975
2021,8021,14.49
2022,8021,11.68
2023,8021,38.18666667
2018,8028,19.065
2019,8028,25.445
2020,8028,35.6425
2021,8028,36.865
2022,8028,29.5175
2023,8028,27.245
2024,8028,45.70666667
2020,8033,488.3
2021,8033,154.765
2022,8033,261.875
2023,8033,7760
2024,8033,816.2
2014,8039,10.87
2015,8039,10.5525
2016,8039,11.155
2017,8039,14
2018,8039,11.3875
2019,8039,13.94
2020,8039,14.0875
2021,8039,13.985
2022,8039,12.49
2023,8039,18.205
2024,8039,17.76
2014,8046,18.12
2015,8046,22.3875
2016,8046,135.155
2019,8046,235.265
2020,8046,28.955
2021,8046,36.1025
2022,8046,13.085
2023,8046,17.8925
2024,8046,40.02333333
2014,8070,13.26
2015,8070,8.87
2016,8070,9.6825
2017,8070,11.32
2018,8070,10.27
2019,8070,10.375
2020,8070,12.68
2021,8070,17.0425
2022,8070,11.385
2023,8070,13.5425
2024,8070,19.36666667
2014,8072,19.915
2015,8072,16.58
2016,8072,40.9475
2017,8072,405.15
2021,8072,123.8133333
2022,8072,29.165
2023,8072,31.4925
2024,8072,32.11666667
2014,8081,11.975
2015,8081,12.0625
2016,8081,14.2475
2017,8081,17.1775
2018,8081,14.0075
2019,8081,13.3725
2020,8081,13.005
2021,8081,11.675
2022,8081,6.8825
2023,8081,11.8875
2024,8081,14.71666667
2014,8101,29
2015,8101,99.58
2021,8101,99.33
2014,8103,10.965
2015,8103,14.64
2016,8103,12.025
2017,8103,13.375
2018,8103,11.2525
2019,8103,11.07
2020,8103,11.275
2021,8103,11.94
2022,8103,8.5475
2023,8103,12.2125
2024,8103,16.21
2019,8104,78.8475
2020,8104,20.445
2021,8104,19.445
2022,8104,42.2675
2014,8105,61.5
2015,8105,17.895
2016,8105,15.355
2017,8105,13.9075
2018,8105,49.01666667
2021,8105,66.43
2022,8105,14.0325
2023,8105,17.785
2024,8105,67.925
2014,8110,8.31
2015,8110,15.815
2016,8110,15.54
2017,8110,12.2625
2018,8110,12.895
2019,8110,22.32
2020,8110,23.155
2021,8110,37.6025
2022,8110,27.6275
2023,8110,69.69333333
2024,8110,172.16
2014,8112,13.605
2015,8112,11.7025
2016,8112,6.88
2017,8112,7.7275
2018,8112,7.9225
2019,8112,8.5425
2020,8112,7.9075
2021,8112,7.515
2022,8112,6.955
2023,8112,10.74
2024,8112,14.80666667
2014,8114,17.175
2015,8114,17.295
2016,8114,18.5175
2017,8114,17.91
2018,8114,13.8725
2019,8114,15.3975
2020,8114,28.4025
2021,8114,20.5525
2022,8114,12.9525
2023,8114,15.68
2024,8114,28.15666667
2014,8131,11.78
2015,8131,9.2725
2016,8131,9.5925
2017,8131,10.6025
2018,8131,10.71
2019,8131,11.9425
2020,8131,11.75
2021,8131,11.6375
2022,8131,9.295
2023,8131,19.4775
2024,8131,25.76666667
2014,8150,10.5
2015,8150,12.38
2016,8150,14.6775
2017,8150,10.165
2018,8150,12.165
2019,8150,10.8825
2020,8150,9.1725
2021,8150,8.6925
2022,8150,6.85
2023,8150,11.9125
2024,8150,15.68666667
2014,8163,77.605
2015,8163,15.9425
2016,8163,11.8125
2017,8163,14.3175
2018,8163,12.31
2019,8163,11.2225
2020,8163,11.54
2021,8163,12.345
2022,8163,10.1425
2023,8163,8.9675
2024,8163,10.51333333
2021,8201,15.55
2022,8201,36.445
2014,8210,11.3
2015,8210,10.2675
2016,8210,10.89
2017,8210,11.905
2018,8210,9.2625
2019,8210,10.7825
2020,8210,10.605
2021,8210,11.9725
2022,8210,9.75
2023,8210,20.9625
2024,8210,23.46666667
2014,8213,8.525
2015,8213,8.685
2016,8213,9.37
2017,8213,10.835
2018,8213,7.61
2019,8213,8.725
2020,8213,6.05
2021,8213,6.01
2022,8213,6.0075
2023,8213,9.385
2024,8213,10.13666667
2014,8215,10.49
2015,8215,10.9975
2016,8215,73.335
2017,8215,47.63666667
2018,8215,14.6275
2019,8215,25.9
2020,8215,18.57
2021,8215,14.41
2022,8215,8.8675
2023,8215,17.51
2024,8215,28.69333333
2015,8222,16.1225
2016,8222,26.0025
2017,8222,38.6125
2018,8222,31.26
2019,8222,29.595
2020,8222,235.075
2022,8222,92.86
2023,8222,78.7
2024,8222,38.12666667
2014,8249,10.37
2015,8249,9.98
2016,8249,9.6525
2017,8249,13.7425
2018,8249,14.2425
2019,8249,14.91
2020,8249,12.2325
2021,8249,17.175
2022,8249,9.3225
2023,8249,11.7975
2024,8249,14.49333333
2014,8261,24.69
2015,8261,34.67
2016,8261,29.98
2017,8261,44.7075
2018,8261,28.205
2019,8261,26.8
2020,8261,18.1075
2021,8261,14.3125
2022,8261,12.62
2023,8261,21.465
2024,8261,24.60666667
2014,8271,8.67
2015,8271,10.18
2016,8271,12.9525
2017,8271,11.1
2018,8271,9.2925
2019,8271,9.4325
2020,8271,12.08
2021,8271,11.44
2022,8271,7.9975
2023,8271,12.03
2024,8271,14.94
2015,8341,19.825
2016,8341,25.855
2017,8341,28.645
2018,8341,30.0425
2019,8341,30.775
2020,8341,26.7375
2021,8341,24.1475
2022,8341,22.695
2023,8341,27.5425
2024,8341,29.29333333
2018,8367,13.045
2019,8367,12.53
2020,8367,10.5
2021,8367,9.02
2022,8367,9.1475
2023,8367,14.285
2024,8367,13.79333333
2016,8374,57.27
2017,8374,17.4875
2018,8374,16.3075
2019,8374,54.385
2020,8374,50.865
2021,8374,27.245
2022,8374,32.9475
2023,8374,356.58
2014,8404,11.42
2015,8404,14.1675
2016,8404,17.8525
2017,8404,30.915
2018,8404,38.48
2019,8404,40.005
2020,8404,19.795
2021,8404,12.615
2022,8404,12.595
2023,8404,32.19
2014,8411,29.59
2015,8411,22.11
2016,8411,12.585
2017,8411,14.5175
2018,8411,31.75
2020,8411,223.29
2021,8411,11.0475
2022,8411,38.095
2023,8411,101.3
2024,8411,69.39666667
2014,8422,15.855
2015,8422,16.045
2016,8422,13.805
2017,8422,13.66
2018,8422,14.6975
2019,8422,14.2075
2020,8422,14.5
2021,8422,17.815
2022,8422,15.5925
2023,8422,18.4025
2024,8422,20.73666667
2014,8429,8.51
2015,8429,7.8675
2016,8429,7.375
2017,8429,8.935
2018,8429,9.3675
2019,8429,21.42333333
2021,8429,106.7
2022,8438,21.6425
2023,8438,19.2025
2024,8438,21.09666667
2016,8442,19.12
2017,8442,481.5233333
2018,8442,63.28
2019,8442,19.0625
2020,8442,33.32
2021,8442,80.6
2022,8442,9.6
2023,8442,8.585
2024,8442,11.30333333
2014,8443,20.27
2015,8443,16.1825
2016,8443,40.3025
2018,8443,51.96
2023,8443,48.4
2024,8443,36.52333333
2014,8454,36.83
2015,8454,28.8925
2016,8454,25.75
2017,8454,24.3075
2018,8454,21.7425
2019,8454,26.465
2020,8454,48.9075
2021,8454,92.545
2022,8454,41.3425
2023,8454,42.32
2024,8454,27.34666667
2016,8462,22.275
2017,8462,21.2175
2018,8462,23.7575
2019,8462,30.06
2020,8462,25.4875
2021,8462,59.82
2022,8462,313.7
2023,8462,110.245
2024,8462,45.36333333
2015,8463,18.9
2016,8463,14.4225
2017,8463,17.435
2018,8463,31.67
2019,8463,49.34
2020,8463,47.9
2021,8463,274.8
2022,8463,714
2023,8463,45.585
2024,8463,30.33333333
2015,8464,22.4
2016,8464,26.86
2017,8464,25.2175
2018,8464,20.58
2019,8464,18.5275
2020,8464,17.7325
2021,8464,23.185
2022,8464,14.775
2023,8464,17.0175
2024,8464,19.63
2016,8466,12.74
2017,8466,12.9175
2018,8466,11.575
2019,8466,12.6
2020,8466,13.1675
2021,8466,30.13
2022,8466,26.79
2023,8466,53.19
2015,8467,16.19
2016,8467,17.4175
2017,8467,27.2875
2018,8467,17.0325
2019,8467,19.1425
2020,8467,50.015
2021,8467,33.4625
2022,8467,9.5525
2023,8467,10.555
2024,8467,23.16333333
2016,8473,13.81
2017,8473,17.6975
2018,8473,22.1125
2019,8473,21.81
2020,8473,27.7575
2021,8473,29.1175
2022,8473,59.45
2023,8473,112.6
2024,8473,52.67
2017,8476,756.675
2022,8476,19.3
2023,8476,11.9425
2024,8476,13.36666667
2017,8478,23.46
2018,8478,14.3675
2019,8478,39.3675
2020,8478,53.395
2021,8478,14.53
2022,8478,13.4825
2023,8478,21.055
2024,8478,15.66
2017,8481,12.7875
2018,8481,14.2625
2019,8481,16.9525
2020,8481,7.3975
2021,8481,9.9125
2022,8481,12.1575
2023,8481,20.3425
2024,8481,25.56666667
2018,8482,11.305
2019,8482,16.4575
2020,8482,15.7375
2021,8482,10.5125
2022,8482,9.0325
2023,8482,16.5725
2024,8482,19.91666667
2016,8488,9.8
2017,8488,15.22
2018,8488,66.47
2019,8488,32.44
2020,8488,15.12
2021,8488,21.8325
2022,8488,58.23
2017,8499,14.77
2018,8499,11.3025
2019,8499,13.92
2020,8499,10.5825
2021,8499,10.2175
2022,8499,7.4
2023,8499,10.355
2024,8499,11.71333333
2014,8926,7.95
2015,8926,11.14
2016,8926,14.05
2017,8926,14.83
2018,8926,20.0775
2019,8926,17.9825
2020,8926,19.8875
2021,8926,23.7075
2022,8926,23.31
2023,8926,26.26
2024,8926,33.03333333
2015,8940,160
2016,8940,50.95
2017,8940,167.595
2022,8940,47.71
2023,8940,26.98
2024,8940,34.14
2014,8996,25.385
2015,8996,21.175
2016,8996,20.3825
2017,8996,33.965
2018,8996,27.5075
2019,8996,22.6325
2020,8996,38.4475
2021,8996,34.6375
2022,8996,37.035
2023,8996,53.0575
2024,8996,60.77333333
2014,9802,13.995
2015,9802,41.76
2016,9802,19.08
2017,9802,13.47
2018,9802,10.635
2019,9802,13.05
2020,9802,17.2575
2021,9802,18.1275
2022,9802,11.565
2023,9802,11.8975
2024,9802,16.79
2014,9902,124.8
2015,9902,107.6825
2016,9902,160.125
2017,9902,590.3
2018,9902,148.17
2019,9902,42.4175
2020,9902,29.4075
2021,9902,16.425
2022,9902,25.915
2023,9902,71.255
2024,9902,29.24
2014,9904,12.33
2015,9904,14.43
2016,9904,10.64
2017,9904,9.13
2018,9904,8.9175
2019,9904,10.0225
2020,9904,12.14
2021,9904,10.1225
2022,9904,6.865
2023,9904,7.92
2024,9904,7.996666667
2014,9905,12.205
2015,9905,12.7175
2016,9905,12.245
2017,9905,13.3925
2018,9905,15.6975
2019,9905,15.99
2020,9905,12.39
2021,9905,13.9425
2022,9905,14.9175
2023,9905,16.6975
2024,9905,15.91
2015,9906,50.005
2016,9906,28.7025
2017,9906,18.895
2018,9906,87.39
2021,9906,31.23
2022,9906,11.72
2023,9906,9.5175
2024,9906,22.91666667
2014,9907,41.38
2015,9907,43.71
2016,9907,26.0925
2017,9907,30.1575
2018,9907,18.7375
2019,9907,23.775
2020,9907,19.8775
2021,9907,15.0525
2022,9907,12.8075
2023,9907,24.93
2024,9907,34.34666667
2014,9908,17.75
2015,9908,18.58
2016,9908,17.805
2017,9908,17.14
2018,9908,20.205
2019,9908,19.495
2020,9908,18.9425
2021,9908,19.5825
2022,9908,19.835
2023,9908,16.1475
2024,9908,14.00666667
2014,9910,16.97
2015,9910,28.9325
2016,9910,20.575
2017,9910,19.9975
2018,9910,21.8025
2019,9910,26.61
2020,9910,26.08
2021,9910,41.9025
2022,9910,22.5125
2023,9910,27.655
2024,9910,27.94
2014,9911,10.91
2015,9911,10.17
2016,9911,11.5725
2017,9911,12.08
2018,9911,10.805
2019,9911,11.48
2020,9911,11.5225
2021,9911,14.865
2022,9911,13.505
2023,9911,13.5625
2024,9911,15.85
2014,9912,1322.5
2017,9912,73.185
2018,9912,49.215
2021,9912,66.87
2022,9912,111.92
2014,9914,19.04
2015,9914,18.8925
2016,9914,18.58
2017,9914,37.3775
2018,9914,32.055
2019,9914,24.2475
2020,9914,16.735
2021,9914,21.825
2022,9914,16.4375
2023,9914,25.0175
2024,9914,41.95666667
2014,9917,17.615
2015,9917,19.5225
2016,9917,39.7525
2017,9917,26.955
2018,9917,18.675
2019,9917,18.4425
2020,9917,16.425
2021,9917,17.3175
2022,9917,17.7225
2023,9917,18.9525
2024,9917,22.00333333
2014,9918,33.64
2015,9918,26.2725
2016,9918,24.6325
2017,9918,23.87
2018,9918,25.295
2019,9918,24.35
2020,9918,20.75
2021,9918,22.19
2022,9918,37.3
2023,9918,27.9175
2024,9918,19.61
2014,9919,45.83
2015,9919,50.515
2017,9919,21.72
2018,9919,70.98
2019,9919,298.1
2020,9919,13.4
2021,9919,22.985
2022,9919,650
2023,9919,12.08
2024,9919,6.51
2014,9921,23.63
2015,9921,24.2275
2016,9921,22.1675
2017,9921,25.6275
2018,9921,20.61
2019,9921,26.2025
2020,9921,20.105
2021,9921,22.415
2022,9921,14.5025
2023,9921,17.5375
2024,9921,27.06
2014,9924,11.045
2015,9924,11.6075
2016,9924,10.4775
2017,9924,11.725
2018,9924,10.3825
2019,9924,10.505
2020,9924,9.3
2021,9924,11.37
2022,9924,9.55
2023,9924,8.9425
2024,9924,9.63
2014,9925,14.77
2015,9925,14.3575
2016,9925,15.17
2017,9925,15.765
2018,9925,16.5375
2019,9925,17.5775
2020,9925,16.1175
2021,9925,15.9075
2022,9925,15.76
2023,9925,16.52
2024,9925,16.80666667
2014,9926,27.47
2015,9926,24.92
2016,9926,23.7375
2017,9926,21.4
2018,9926,21.3075
2019,9926,21.065
2020,9926,19.44
2021,9926,19.9125
2022,9926,20.36
2023,9926,21.085
2024,9926,20.72333333
2014,9927,9.975
2015,9927,11.5925
2016,9927,9.7025
2017,9927,8.7625
2018,9927,13.3375
2019,9927,14.68
2020,9927,14.915
2021,9927,11.3475
2022,9927,9.8525
2023,9927,10.125
2024,9927,11.61666667
2022,9928,157.7
2023,9928,391.6
2024,9928,1796.17
2016,9929,14.25
2017,9929,168.8175
2018,9929,70.5675
2020,9929,7.0575
2021,9929,50.2575
2014,9930,15.57
2015,9930,16.265
2016,9930,18.1875
2017,9930,17.87
2018,9930,16.6675
2019,9930,15.55
2020,9930,14.1075
2021,9930,15.6825
2022,9930,15.6725
2023,9930,16.82
2024,9930,16.85333333
2014,9931,25.43
2015,9931,20.645
2016,9931,18.3325
2017,9931,17.975
2018,9931,16.6975
2019,9931,17.5425
2020,9931,22.54
2021,9931,20.385
2022,9931,22.4375
2023,9931,26.8325
2024,9931,19.31
2014,9933,18.315
2015,9933,16.1775
2016,9933,16.2175
2017,9933,14.7525
2018,9933,16.755
2019,9933,23.4875
2020,9933,30.8525
2021,9933,22.65
2022,9933,16.59
2023,9933,15.73
2024,9933,19.37666667
2014,9934,35.68
2015,9934,14.9275
2016,9934,140.89
2017,9934,28.31666667
2018,9934,9.9075
2019,9934,14.585
2020,9934,15.935
2021,9934,127.8875
2023,9934,19.455
2024,9934,10.86
2014,9935,18.25
2015,9935,20.85
2016,9935,22.1
2017,9935,18.6225
2018,9935,13.7975
2019,9935,20.93
2020,9935,15.055
2021,9935,25.02
2022,9935,18.7975
2023,9935,24.12
2024,9935,19.14
2014,9937,33
2015,9937,26.645
2016,9937,18.5975
2017,9937,17.5325
2018,9937,17.425
2019,9937,17.775
2020,9937,18.2325
2021,9937,18.8275
2022,9937,20.395
2023,9937,27.7975
2024,9937,26.01666667
2014,9938,12.305
2015,9938,22.4275
2016,9938,21.4325
2017,9938,22.625
2018,9938,13.0425
2019,9938,16.4525
2020,9938,12.4725
2021,9938,13.9
2022,9938,11.09
2023,9938,19.6125
2024,9938,25.11
2014,9939,15.025
2015,9939,15.6475
2016,9939,13.145
2017,9939,14.0325
2018,9939,13.2975
2019,9939,12.7375
2020,9939,10.2625
2021,9939,11.2725
2022,9939,11.0375
2023,9939,13.0825
2024,9939,16.94333333
2014,9940,21.44
2015,9940,24.7525
2016,9940,23.73
2017,9940,11.34
2018,9940,12.5075
2019,9940,17.1825
2020,9940,13.7925
2021,9940,11.315
2022,9940,14.055
2023,9940,13.8225
2024,9940,13.52666667
2014,9941,13.21
2015,9941,13.6775
2016,9941,12.35
2017,9941,13.25
2018,9941,12.0475
2019,9941,12.41
2020,9941,11.045
2021,9941,13.2725
2022,9941,14.885
2023,9941,16.3425
2024,9941,14.28
2014,9942,17.325
2015,9942,15.3175
2016,9942,14.92
2017,9942,13.5725
2018,9942,14.225
2019,9942,14.0975
2020,9942,13.66
2021,9942,16.915
2022,9942,12.795
2023,9942,13.215
2024,9942,10.8
2014,9943,8.615
2015,9943,9.02
2016,9943,9.64
2017,9943,10.965
2018,9943,10.305
2019,9943,11.785
2020,9943,13.09
2021,9943,57.4375
2022,9943,29.5125
2023,9943,13.05
2024,9943,10.31666667
2014,9944,49.415
2015,9944,42.02
2016,9944,34.37
2017,9944,38.14
2018,9944,477.06
2020,9944,90.35666667
2021,9944,7.7425
2022,9944,6.9525
2023,9944,11.91
2024,9944,88.34666667
2014,9945,8.75
2015,9945,7.135
2016,9945,6.2675
2017,9945,5.025
2018,9945,5.2675
2019,9945,5.2275
2020,9945,5.985
2021,9945,7.6125
2022,9945,12.5675
2023,9945,12.995
2024,9945,9.813333333
2014,9946,106.9
2015,9946,11.6075
2016,9946,6.1575
2017,9946,7.9625
2018,9946,10.09
2019,9946,5.905
2020,9946,11.8025
2021,9946,24.59
2022,9946,24.4725
2023,9946,48.975
2024,9946,103.1133333
2014,9955,52.57
2019,9955,189
2014,9958,31.36
2015,9958,13.38
2016,9958,17.2875
2017,9958,41.4025
2018,9958,341.175
2019,9958,39.0675
2020,9958,27.7675
2021,9958,24.8275
2022,9958,34.085
2023,9958,43.3625
2024,9958,40.70333333
