year,stockID,roa
2013,2363,-3.76
2012,2363,-17.3
2011,2363,-6.29
2010,2363,1.06
2009,2363,5.03
2008,2363,-47.2
2023,2364,8.39
2022,2364,6.79
2021,2364,2.25
2020,2364,1.33
2019,2364,-7.23
2018,2364,-7.44
2017,2364,-16.5
2016,2364,-13.8
2015,2364,-12.4
2014,2364,-12.6
2013,2364,-11.2
2012,2364,-11.9
2011,2364,2.13
2010,2364,-4.39
2009,2364,-6.19
2008,2364,-2.7
2023,2365,2.03
2022,2365,1.52
2021,2365,1.39
2020,2365,3.9
2019,2365,3.64
2018,2365,1.94
2017,2365,0.79
2016,2365,-5.37
2015,2365,1.34
2014,2365,1.75
2013,2365,0.25
2012,2365,0.7
2011,2365,1.5
2010,2365,5.67
2009,2365,10.1
2008,2365,12.3
2023,2367,-1.54
2022,2367,1.78
2021,2367,-1.03
2020,2367,-5.88
2019,2367,7.33
2018,2367,2.86
2017,2367,3.08
2016,2367,-3.66
2015,2367,2.77
2014,2367,2.8
2013,2367,1.42
2012,2367,-2.81
2011,2367,2.49
2010,2367,0.93
2009,2367,-1.79
2008,2367,1.31
2023,2368,11.2
2022,2368,16.6
2021,2368,12.6
2020,2368,9.71
2019,2368,0.62
2018,2368,1.08
2017,2368,-1.25
2016,2368,0.65
2015,2368,0.44
2014,2368,2.7
2013,2368,-3.94
2012,2368,-7.7
2011,2368,-1.88
2010,2368,0.61
2009,2368,-0.75
2008,2368,1.37
2023,2369,-1.92
2022,2369,2.21
2021,2369,10.9
2020,2369,-2.05
2019,2369,-6.73
2018,2369,-2.23
2017,2369,1.48
2016,2369,2.39
2015,2369,-0.89
2014,2369,2.02
2013,2369,4.1
2012,2369,4.68
2011,2369,4.97
2010,2369,9.55
2009,2369,3.06
2008,2369,2.78
2023,2371,2.08
2022,2371,5.87
2021,2371,2.31
2020,2371,-4.35
2019,2371,-7.09
2018,2371,-17.4
2017,2371,0.91
2016,2371,-1.61
2015,2371,-5.19
2014,2371,-1.43
2013,2371,-2.6
2012,2371,-7.06
2011,2371,-5.19
2010,2371,-6.31
2009,2371,-15.2
2008,2371,-5.9
2023,2373,6.49
2022,2373,7.79
2021,2373,8.41
2020,2373,8.86
2019,2373,8.73
2018,2373,9.78
2017,2373,11.8
2016,2373,8.78
2015,2373,8.72
2014,2373,8.37
2013,2373,10.5
2012,2373,9.78
2011,2373,9.36
2010,2373,7.15
2009,2373,7.11
2008,2373,5.84
2023,2374,2.72
2022,2374,1.95
2021,2374,7.96
2020,2374,-4.61
2019,2374,-3.58
2018,2374,-3.57
2017,2374,1.6
2016,2374,3.22
2015,2374,5.62
2014,2374,1.02
2013,2374,2.25
2012,2374,5.28
2011,2374,4.6
2010,2374,11.6
2009,2374,13.9
2008,2374,11
2023,2375,1.6
2022,2375,3.25
2021,2375,6.38
2020,2375,5.71
2019,2375,4.48
2018,2375,27.6
2017,2375,6.45
2016,2375,-4.33
2015,2375,1.56
2014,2375,4.55
2013,2375,21.9
2012,2375,-5.31
2011,2375,-13.4
2010,2375,-1.29
2009,2375,-32.9
2008,2375,-5.34
2023,2376,6.56
2022,2376,9.85
2021,2376,22.5
2020,2376,9.94
2019,2376,5.19
2018,2376,6.7
2017,2376,7.23
2016,2376,6.58
2015,2376,5.75
2014,2376,6.99
2013,2376,7.19
2012,2376,5.16
2011,2376,5.16
2010,2376,6.69
2009,2376,6.91
2008,2376,3.76
2023,2377,8.49
2022,2377,10.6
2021,2377,18.8
2020,2377,11.5
2019,2377,9.67
2018,2377,11.6
2017,2377,9.91
2016,2377,10.1
2015,2377,7.97
2014,2377,6.84
2013,2377,5.01
2012,2377,2.23
2011,2377,0.74
2010,2377,1.06
2009,2377,0.48
2008,2377,4.48
2023,2379,8.82
2022,2379,15.1
2021,2379,18.8
2020,2379,11.6
2019,2379,10.3
2018,2379,7.87
2017,2379,6.29
2016,2379,5.93
2015,2379,5.52
2014,2379,10.4
2013,2379,10
2012,2379,8.62
2011,2379,6.83
2010,2379,7.58
2009,2379,10.2
2008,2379,4.38
2023,2380,-15.1
2022,2380,-1.32
2021,2380,-4.77
2020,2380,-15.4
2019,2380,-7.16
2018,2380,-14.1
2017,2380,-18.6
2016,2380,-7.96
2015,2380,-5.21
2014,2380,-1.93
2013,2380,-5.34
2012,2380,-6.49
2011,2380,0.8
2010,2380,1.63
2009,2380,-0.27
2008,2380,2.12
2023,2382,5.38
2022,2382,3.88
2021,2382,4.97
2020,2382,3.97
2019,2382,2.56
2018,2382,2.41
2017,2382,2.42
2016,2382,2.75
2015,2382,3.12
2014,2382,3.3
2013,2382,3.4
2012,2382,3.79
2011,2382,3.97
2010,2382,4.35
2009,2382,6.85
2008,2382,6.71
2023,2383,11.3
2022,2383,12.7
2021,2383,17.1
2020,2383,13.8
2019,2383,13.6
2018,2383,8.21
2017,2383,14
2016,2383,15
2015,2383,13.9
2014,2383,9.86
2013,2383,5.95
2012,2383,8.97
2011,2383,7.39
2010,2383,11.3
2009,2383,8.27
2008,2383,1.73
2023,2385,10.1
2022,2385,10.6
2021,2385,9.51
2020,2385,8.94
2019,2385,9.69
2018,2385,5.83
2017,2385,7.4
2016,2385,6.99
2015,2385,7.58
2014,2385,8.63
2013,2385,8.52
2012,2385,9.28
2011,2385,11
2010,2385,10.9
2009,2385,10.7
2008,2385,11.1
2023,2387,5.92
2022,2387,7.15
2021,2387,4.71
2020,2387,6.87
2019,2387,1.63
2018,2387,0.97
2017,2387,1.39
2016,2387,3.7
2015,2387,5.16
2014,2387,4.86
2013,2387,0.72
2012,2387,-0.56
2011,2387,1.78
2010,2387,12.3
2009,2387,12.5
2008,2387,10.8
2023,2388,2.06
2022,2388,0.96
2021,2388,21.6
2020,2388,35
2019,2388,1.02
2018,2388,0.95
2017,2388,0.41
2016,2388,1.78
2015,2388,8.76
2014,2388,-16.4
2013,2388,-13
2012,2388,-35.3
2011,2388,-25.5
2010,2388,-6.26
2009,2388,-21.9
2008,2388,-24.7
2023,2390,-2.57
2022,2390,-22.9
2021,2390,39.3
2020,2390,7.01
2019,2390,-6.73
2018,2390,-6.01
2017,2390,-4.5
2016,2390,-1.54
2015,2390,4.82
2014,2390,-2.15
2013,2390,1.57
2012,2390,0.47
2011,2390,-3.9
2010,2390,-4.56
2009,2390,-1.47
2008,2390,0.2
2023,2392,2.06
2022,2392,2.31
2021,2392,1.62
2020,2392,2.42
2019,2392,2.47
2018,2392,0.78
2017,2392,0.59
2016,2392,1.07
2015,2392,2.43
2014,2392,2.77
2013,2392,2.94
2012,2392,3.5
2011,2392,3.32
2010,2392,3.98
2009,2392,3.41
2008,2392,4.33
2023,2393,5.78
2022,2393,4.65
2021,2393,6.57
2020,2393,4.26
2019,2393,2.96
2018,2393,2.61
2017,2393,3.32
2016,2393,4.89
2015,2393,5.07
2014,2393,6.16
2013,2393,4.55
2012,2393,1.04
2011,2393,4.27
2010,2393,8.39
2009,2393,8.39
2008,2393,7.88
2023,2395,15.9
2022,2395,17.3
2021,2395,15.4
2020,2395,15
2019,2395,16.2
2018,2395,14.9
2017,2395,15.5
2016,2395,15.7
2015,2395,15.6
2014,2395,16.7
2013,2395,16
2012,2395,15.3
2011,2395,17.9
2010,2395,17.6
2009,2395,11
2008,2395,15.4
2023,2397,3.26
2022,2397,4.81
2021,2397,7.66
2020,2397,5.72
2019,2397,9.33
2018,2397,13.6
2017,2397,10.1
2016,2397,13.5
2015,2397,9.91
2014,2397,9.71
2013,2397,7.59
2012,2397,6.47
2011,2397,6.64
2010,2397,4.61
2009,2397,9.14
2008,2397,14.8
2023,2399,-4.05
2022,2399,0.42
2021,2399,11.9
2020,2399,4.92
2019,2399,1.49
2018,2399,-5.66
2017,2399,3.05
2016,2399,-1.04
2015,2399,-3.23
2014,2399,-1.84
2013,2399,3.22
2012,2399,2.96
2011,2399,7.58
2010,2399,6.37
2009,2399,10.2
2008,2399,5.08
2023,2401,-1.53
2022,2401,4.27
2021,2401,12.1
2020,2401,5.13
2019,2401,1.49
2018,2401,1.12
2017,2401,3.92
2016,2401,1.8
2015,2401,5.45
2014,2401,3.82
2013,2401,0.89
2012,2401,-6.39
2011,2401,-12.3
2010,2401,4.9
2009,2401,2.71
2008,2401,0.4
2023,2402,4.66
2022,2402,3.78
2021,2402,2.41
2020,2402,1.34
2019,2402,2.5
2018,2402,1.45
2017,2402,-2.91
2016,2402,0.28
2015,2402,0.43
2014,2402,8.83
2013,2402,3.57
2012,2402,0.89
2011,2402,0.76
2010,2402,-0.47
2009,2402,1.94
2008,2402,-1.25
2023,2404,12.1
2022,2404,14.3
2021,2404,11.1
2020,2404,16.3
2019,2404,13.2
2018,2404,12.1
2017,2404,7.98
2016,2404,10
2015,2404,9.05
2014,2404,6.16
2013,2404,10.2
2012,2404,4.99
2011,2404,8.26
2010,2404,13.5
2009,2404,3.88
2008,2404,4.88
2023,2405,0.32
2022,2405,1.24
2021,2405,4.61
2020,2405,1.49
2019,2405,0.19
2018,2405,-3.12
2017,2405,-3.13
2016,2405,-2.03
2015,2405,-4.06
2014,2405,-3.45
2013,2405,5.59
2012,2405,4.65
2011,2405,0
2010,2405,-9.03
2009,2405,-13.3
2008,2405,1.76
2023,2406,-8.16
2022,2406,-3.53
2021,2406,-1.8
2020,2406,-3.74
2019,2406,0.19
2018,2406,-10
2017,2406,-11.2
2016,2406,3.24
2015,2406,5.77
2014,2406,4.7
2013,2406,-4.14
2012,2406,-0.36
2011,2406,6
2010,2406,18.2
2009,2406,7.49
2008,2406,-4.06
2023,2408,-3.77
2022,2408,7.43
2021,2408,12.8
2020,2408,4.65
2019,2408,5.65
2018,2408,23.6
2017,2408,28
2016,2408,19.7
2015,2408,16.5
2014,2408,28.5
2013,2408,8.35
2012,2408,-32.8
2011,2408,-31.8
2010,2408,-11.4
2009,2408,-16.6
2008,2408,-28.9
2023,2409,-4.71
2022,2409,-5.17
2021,2409,15.3
2020,2409,0.72
2019,2409,-5.35
2018,2409,1.87
2017,2409,6.95
2016,2409,1.54
2015,2409,1.08
2014,2409,3.76
2013,2409,0.82
2012,2409,-9.7
2011,2409,-9.89
2010,2409,1.18
2009,2409,-4.58
2008,2409,3.65
2023,2412,7.26
2022,2412,7.33
2021,2412,7.3
2020,2412,7.06
2019,2412,7.15
2018,2412,7.94
2017,2412,8.92
2016,2412,9.16
2015,2412,9.71
2014,2412,8.82
2013,2412,9.27
2012,2412,9.49
2011,2412,10.7
2010,2412,10.8
2009,2412,9.75
2008,2412,9.81
2023,2413,2.04
2022,2413,5.01
2021,2413,0.93
2020,2413,-0.29
2019,2413,-4.02
2018,2413,0.1
2017,2413,-2.91
2016,2413,0.48
2015,2413,3.53
2014,2413,1.09
2013,2413,-0.02
2012,2413,-6.41
2011,2413,-2.32
2010,2413,3.35
2009,2413,-1.85
2008,2413,-1.05
2023,2414,4.51
2022,2414,6.01
2021,2414,7.39
2020,2414,5.23
2019,2414,4.61
2018,2414,4.4
2017,2414,4.59
2016,2414,4.07
2015,2414,4.14
2014,2414,4.75
2013,2414,2.97
2012,2414,3.75
2011,2414,4.39
2010,2414,4.74
2009,2414,4.47
2008,2414,4.15
2023,2415,0.12
2022,2415,0.44
2021,2415,4.15
2020,2415,1.65
2019,2415,1.68
2018,2415,2.67
2017,2415,3.5
2016,2415,5.09
2015,2415,1.63
2014,2415,5.54
2013,2415,2.29
2012,2415,3.52
2011,2415,1.97
2010,2415,0.1
2009,2415,-2.1
2008,2415,0.54
2023,2417,2.07
2022,2417,3.12
2021,2417,5.16
2020,2417,25.2
2019,2417,0.81
2018,2417,0.58
2017,2417,-0.76
2016,2417,-0.61
2015,2417,-5.48
2014,2417,-2.88
2013,2417,-4.29
2012,2417,0.01
2011,2417,10.5
2010,2417,17.3
2009,2417,16.2
2008,2417,14.5
2023,2419,1.44
2022,2419,5.24
2021,2419,1.88
2020,2419,3.58
2019,2419,3.53
2018,2419,3.33
2017,2419,5.18
2016,2419,6.85
2015,2419,4.05
2014,2419,3.42
2013,2419,2.37
2012,2419,4.85
2011,2419,3.71
2010,2419,4.63
2009,2419,3.72
2008,2419,1.61
2023,2420,9.82
2022,2420,12
2021,2420,10.4
2020,2420,7.77
2019,2420,8.47
2018,2420,8.09
2017,2420,6.72
2016,2420,8.81
2015,2420,11
2014,2420,10
2013,2420,10.8
2012,2420,9.7
2011,2420,10.6
2010,2420,9.67
2009,2420,5.3
2008,2420,5.94
2023,2421,10.8
2022,2421,9.19
2021,2421,3.91
2020,2421,8.58
2019,2421,7.4
2018,2421,6.83
2017,2421,7.71
2016,2421,7.27
2015,2421,6.05
2014,2421,5.48
2013,2421,4.76
2012,2421,3.3
2011,2421,6.65
2010,2421,9.9
2009,2421,4.62
2008,2421,2.56
2023,2423,11
2022,2423,10.8
2021,2423,8.06
2020,2423,5.84
2019,2423,9.78
2018,2423,10.9
2017,2423,9.35
2016,2423,8.44
2015,2423,7.71
2014,2423,5.95
2013,2423,4.23
2012,2423,4.68
2011,2423,11.3
2010,2423,8.5
2009,2423,5.19
2008,2423,5.88
2023,2424,-32.7
2022,2424,-33.6
2021,2424,-42.7
2020,2424,-23.8
2019,2424,-22.3
2018,2424,-10.6
2017,2424,-11.4
2016,2424,-9.41
2015,2424,-5.03
2014,2424,-1.13
2013,2424,46
2012,2424,-7.98
2011,2424,14.7
2010,2424,-0.86
2009,2424,-16.4
2008,2424,-8.98
2023,2425,6.79
2022,2425,11
2021,2425,5.16
2020,2425,6.93
2019,2425,5.85
2018,2425,12.2
2017,2425,-2.62
2016,2425,3.44
2015,2425,7.07
2014,2425,11.1
2013,2425,17.6
2012,2425,6.83
2011,2425,-14.9
2010,2425,-14.7
2009,2425,8.06
2008,2425,-16.6
2023,2426,-2.52
2022,2426,-3.14
2021,2426,11.6
2020,2426,4.95
2019,2426,3.31
2018,2426,7.46
2017,2426,2.46
2016,2426,4.76
2015,2426,6.17
2014,2426,6.89
2013,2426,-17.3
2012,2426,-12.4
2011,2426,-4.2
2010,2426,0.96
2009,2426,-0.2
2008,2426,-0.78
2023,2427,4.1
2022,2427,3.78
2021,2427,3.32
2020,2427,2.59
2019,2427,2.64
2018,2427,2.61
2017,2427,1.75
2016,2427,1.32
2015,2427,0.98
2014,2427,0.7
2013,2427,-0.56
2012,2427,-0.27
2011,2427,1.38
2010,2427,1.46
2009,2427,-4.18
2008,2427,-0.25
2023,2428,9.57
2022,2428,10.5
2021,2428,13.4
2020,2428,14
2019,2428,13.1
2018,2428,12.4
2017,2428,14.4
2016,2428,13
2015,2428,11.1
2014,2428,11.4
2013,2428,9.28
2012,2428,8.19
2011,2428,9.45
2010,2428,14.9
2009,2428,12.2
2008,2428,6.42
2023,2429,-8.03
2022,2429,-6.64
2021,2429,-1.04
2020,2429,-7.64
2019,2429,-14.8
2018,2429,-1.22
2017,2429,-7.09
2016,2429,1.36
2015,2429,-10.7
2014,2429,-11.3
2013,2429,-10.8
2012,2429,17.8
2023,2430,1.86
2022,2430,3.74
2021,2430,4.38
2020,2430,2.27
2019,2430,1.89
2018,2430,2.31
2017,2430,2.72
2016,2430,4.75
2015,2430,2.57
2014,2430,-0.39
2013,2430,4.39
2012,2430,6.74
2011,2430,9.62
2010,2430,10.1
2009,2430,6.01
2008,2430,2.59
2023,2431,-5.48
2022,2431,0.53
2021,2431,5.25
2020,2431,2.08
2019,2431,0.39
2018,2431,-8.15
2017,2431,-1.47
2016,2431,3.5
2015,2431,1.17
2014,2431,4.81
2013,2431,2.2
2012,2431,-5.06
2011,2431,-1.76
2010,2431,3.34
2009,2431,8.22
2008,2431,-3.75
2023,2433,6.61
2022,2433,7.41
2021,2433,7.11
2020,2433,7.41
2019,2433,7.92
2018,2433,6.47
2017,2433,7.27
2016,2433,5.94
2015,2433,7.59
2014,2433,7.55
2013,2433,13.4
2012,2433,7.94
2011,2433,11.6
2010,2433,5.94
2009,2433,4.47
2008,2433,7.44
2023,2434,-5.46
2022,2434,-5.25
2021,2434,-3.12
2020,2434,-1.04
2019,2434,-31.4
2018,2434,-19.2
2017,2434,-12.3
2016,2434,-11
2015,2434,-20
2014,2434,16.8
2013,2434,-11.9
2012,2434,-11.1
2011,2434,-13.5
2010,2434,-3.52
2009,2434,-4.41
2008,2434,-5.07
2023,2436,3.5
2022,2436,1.92
2021,2436,15.7
2020,2436,8.42
2019,2436,8.54
2018,2436,4.36
2017,2436,5.71
2016,2436,4.04
2015,2436,3.55
2014,2436,6.31
2013,2436,4.04
2012,2436,1.01
2011,2436,2.34
2010,2436,5.48
2009,2436,4.24
2008,2436,2.6
2023,2438,-6.4
2022,2438,-2.45
2021,2438,1.89
2020,2438,2.28
2019,2438,-5.57
2018,2438,5.19
2017,2438,-1.65
2016,2438,3.19
2015,2438,8.46
2014,2438,8.17
2013,2438,-4.79
2012,2438,-15.2
2011,2438,-3.96
2010,2438,-3.2
2009,2438,-25.7
2008,2438,-23.9
2023,2439,4.29
2022,2439,4.82
2021,2439,3.8
2020,2439,4.4
2019,2439,9.02
2018,2439,7.27
2017,2439,17.4
2016,2439,15
2015,2439,6.24
2014,2439,13.2
2013,2439,12.3
2012,2439,6.35
2011,2439,3.98
2010,2439,8.1
2009,2439,7.16
2008,2439,7.57
2023,2440,-6.41
2022,2440,-1.01
2021,2440,4.46
2020,2440,9.71
2019,2440,-1.48
2018,2440,-2.22
2017,2440,4.89
2016,2440,0.41
2015,2440,-1.06
2014,2440,-0.49
2013,2440,-3.67
2012,2440,-7.49
2011,2440,-5.08
2010,2440,1.69
2009,2440,4.22
2008,2440,-15.7
2023,2441,8.16
2022,2441,12.4
2021,2441,19.2
2020,2441,13
2019,2441,9.89
2018,2441,12.9
2017,2441,14.1
2016,2441,13.5
2015,2441,12.6
2014,2441,15.1
2013,2441,11.9
2012,2441,9.72
2023,2442,2.7
2022,2442,1.02
2021,2442,4.04
2020,2442,0.96
2019,2442,3.27
2018,2442,11.4
2017,2442,-1.3
2016,2442,0.49
2015,2442,1.06
2014,2442,3.11
2013,2442,3.39
2012,2442,5.71
2011,2442,-7.23
2010,2442,11.5
2009,2442,7.44
2008,2442,-5.35
2022,2443,11.5
2021,2443,-14.7
2020,2443,-41.3
2019,2443,-17.2
2018,2443,-21
2017,2443,-14.5
2016,2443,-10.7
2015,2443,-10.1
2014,2443,-4.71
2013,2443,30.3
2012,2443,-40.3
2011,2443,-3.7
2010,2443,-18.3
2009,2443,1.06
2008,2443,-8.63
2023,2444,-0.76
2022,2444,6.05
2021,2444,0.66
2020,2444,-5.3
2019,2444,-1.78
2018,2444,-7.01
2017,2444,0.81
2016,2444,3.17
2015,2444,1.61
2014,2444,3.23
2013,2444,-12.3
2012,2444,0.21
2011,2444,0.53
2010,2444,-6.13
2009,2444,-9.16
2008,2444,-1.48
2023,2449,8.12
2022,2449,9.53
2021,2449,7.84
2020,2449,6.25
2019,2449,5.95
2018,2449,4.06
2017,2449,5.27
2016,2449,7.09
2015,2449,5.69
2014,2449,6.64
2013,2449,4.94
2012,2449,4.33
2011,2449,1.39
2010,2449,4.61
2009,2449,-2.88
2008,2449,0.58
2023,2450,6.94
2022,2450,6.1
2021,2450,5.6
2020,2450,4.31
2019,2450,4.14
2018,2450,3.98
2017,2450,7.93
2016,2450,9.59
2015,2450,7.73
2014,2450,5.24
2013,2450,13.5
2012,2450,15
2011,2450,16.1
2010,2450,16.7
2009,2450,15.2
2023,2451,9.06
2022,2451,11.2
2021,2451,11.7
2020,2451,5.71
2019,2451,8.03
2018,2451,9.33
2017,2451,11.6
2016,2451,12.3
2015,2451,12.8
2014,2451,14.8
2013,2451,13.3
2012,2451,12.8
2011,2451,13.8
2010,2451,7.26
2009,2451,22
2008,2451,12.4
2023,2453,5.96
2022,2453,5.65
2021,2453,5.04
2020,2453,3.88
2019,2453,3.26
2018,2453,1.73
2017,2453,2.53
2016,2453,1.9
2015,2453,1.91
2014,2453,2.88
2013,2453,2.9
2012,2453,2.42
2011,2453,2.35
2010,2453,2.28
2009,2453,1.53
2008,2453,0.96
2023,2454,12.4
2022,2454,18.7
2021,2454,18.7
2020,2454,8.35
2019,2454,5.39
2018,2454,5.21
2017,2454,6.29
2016,2454,6.66
2015,2454,7.34
2014,2454,15.2
2013,2454,11.7
2012,2454,8.68
2011,2454,9.53
2010,2454,22.4
2009,2454,30.9
2008,2454,19.4
2023,2455,10
2022,2455,11.8
2021,2455,18.7
2020,2455,12.3
2019,2455,12.4
2018,2455,10.9
2017,2455,12
2016,2455,12.7
2015,2455,14.7
2014,2455,11.9
2013,2455,11.6
2012,2455,11.4
2008,2455,-0.58
2023,2457,1.74
2022,2457,0.51
2021,2457,-2.61
2020,2457,-1.55
2019,2457,-0.38
2018,2457,-2.37
2017,2457,0.06
2016,2457,-2.61
2015,2457,-4.47
2014,2457,1.36
2013,2457,1.51
2012,2457,2.94
2011,2457,13.1
2010,2457,15.1
2009,2457,11.1
2008,2457,2.97
2023,2458,14.5
2022,2458,13.4
2021,2458,32
2020,2458,24.8
2019,2458,23.4
2018,2458,15.4
2017,2458,10.7
2016,2458,6.3
2015,2458,7.6
2014,2458,14.3
2013,2458,16.1
2012,2458,13.8
2011,2458,5.7
2010,2458,8.84
2009,2458,4.74
2008,2458,2.18
2023,2459,5.88
2022,2459,6.68
2021,2459,6.59
2020,2459,5.82
2019,2459,5.89
2018,2459,5.97
2017,2459,6.03
2016,2459,5.49
2015,2459,5.17
2014,2459,6.15
2013,2459,5.17
2012,2459,5.65
2011,2459,6.38
2010,2459,8.47
2009,2459,4.56
2008,2459,4.38
2023,2460,-3.41
2022,2460,-1.97
2021,2460,4.49
2020,2460,-0.79
2019,2460,-3.29
2018,2460,-1.43
2017,2460,-0.01
2016,2460,0.72
2015,2460,-0.67
2014,2460,1.44
2013,2460,0.24
2012,2460,1.46
2011,2460,3.43
2010,2460,6.39
2009,2460,8.46
2008,2460,8.21
2023,2461,-1.03
2022,2461,1.37
2021,2461,4.23
2020,2461,2.59
2019,2461,-2.37
2018,2461,0.36
2017,2461,2.89
2016,2461,3.84
2015,2461,3.01
2014,2461,3.27
2013,2461,5.56
2012,2461,3.44
2011,2461,-0.18
2010,2461,2.04
2009,2461,2.81
2008,2461,2.42
2023,2462,5.19
2022,2462,4
2021,2462,2.25
2020,2462,2.57
2019,2462,2.75
2018,2462,0.22
2017,2462,0.59
2016,2462,3.27
2015,2462,4.22
2014,2462,3.75
2013,2462,5.11
2012,2462,8.22
2011,2462,9.13
2010,2462,8.7
2009,2462,13.9
2008,2462,6.34
2023,2464,1.45
2022,2464,4.19
2021,2464,4.62
2020,2464,4.53
2019,2464,5.71
2018,2464,8.1
2017,2464,4.07
2016,2464,5.6
2015,2464,7.96
2014,2464,6.24
2013,2464,5.82
2012,2464,2.45
2011,2464,6.1
2010,2464,10.3
2009,2464,7.17
2008,2464,10.3
2023,2465,-6.9
2022,2465,-9.69
2021,2465,23.6
2020,2465,1.63
2019,2465,-1.88
2018,2465,-6.33
2017,2465,-6.11
2016,2465,-14
2015,2465,2.83
2014,2465,-9.36
2013,2465,-7.39
2012,2465,-9.27
2011,2465,-3.17
2010,2465,5.24
2009,2465,-21.9
2008,2465,-15
2023,2466,0.72
2022,2466,2.78
2021,2466,1.37
2020,2466,0.15
2019,2466,0.67
2018,2466,0.09
2017,2466,0.01
2016,2466,0.29
2015,2466,-2.62
2014,2466,-3.76
2013,2466,-3.22
2012,2466,-5.53
2011,2466,-2.7
2010,2466,1.52
2009,2466,2.25
2008,2466,-1.03
2023,2467,6.55
2022,2467,10.1
2021,2467,10.2
2020,2467,7.22
2019,2467,5.24
2018,2467,9.62
2017,2467,7.54
2016,2467,3.64
2015,2467,-12.5
2014,2467,3.94
2013,2467,5.11
2012,2467,4.57
2011,2467,8.99
2010,2467,10.9
2009,2467,3.42
2008,2467,5.24
2023,2468,3.75
2022,2468,3.16
2021,2468,2.34
2020,2468,2.01
2019,2468,2.64
2018,2468,2.71
2017,2468,2.41
2016,2468,3.07
2015,2468,4.03
2014,2468,2.82
2013,2468,1.89
2012,2468,0.46
2011,2468,2.9
2010,2468,4.35
2009,2468,3.72
2008,2468,3.92
2023,2471,12.1
2022,2471,10.5
2021,2471,8.72
2020,2471,7.72
2019,2471,6.84
2018,2471,5.17
2017,2471,2.88
2016,2471,7.56
2015,2471,3.36
2014,2471,5.65
2013,2471,4.69
2012,2471,8.15
2011,2471,6.98
2010,2471,6.46
2009,2471,-2.58
2008,2471,-5.08
2023,2472,8.48
2022,2472,12.4
2021,2472,11.9
2020,2472,8.93
2019,2472,5.56
2018,2472,8.85
2017,2472,8.64
2016,2472,6.46
2015,2472,5.96
2014,2472,8.6
2013,2472,5.93
2012,2472,2.81
2011,2472,7.34
2010,2472,4.63
2009,2472,-2.26
2008,2472,-2.03
2023,2474,3.64
2022,2474,4.41
2021,2474,3.42
2020,2474,8.48
2019,2474,4.52
2018,2474,11.9
2017,2474,10.9
2016,2474,12.3
2015,2474,16.3
2014,2474,14.8
2013,2474,13.4
2012,2474,11.4
2011,2474,14.5
2010,2474,7.94
2009,2474,6.76
2008,2474,10.7
2023,2476,7.82
2022,2476,10.4
2021,2476,8.63
2020,2476,4.44
2019,2476,4.99
2018,2476,4.79
2017,2476,6.2
2016,2476,8.21
2015,2476,7.01
2014,2476,6.65
2013,2476,5.85
2012,2476,7
2011,2476,6.36
2010,2476,9.22
2009,2476,7.01
2008,2476,8.55
2023,2477,0.32
2022,2477,0.98
2021,2477,17.3
2020,2477,2.19
2019,2477,6.99
2018,2477,3.01
2017,2477,6.34
2016,2477,6.34
2015,2477,5.1
2014,2477,-3.48
2013,2477,26.6
2012,2477,3.13
2011,2477,-6.09
2010,2477,4.89
2009,2477,0.58
2008,2477,-0.54
2023,2478,4.01
2022,2478,6.59
2021,2478,9.96
2020,2478,7.94
2019,2478,4.77
2018,2478,17.3
2017,2478,2.84
2016,2478,3.41
2015,2478,3.58
2014,2478,2.62
2013,2478,1.29
2012,2478,1.74
2011,2478,3.73
2010,2478,9.48
2009,2478,6.36
2008,2478,3.99
2023,2480,11.9
2022,2480,12
2021,2480,11.1
2020,2480,9.17
2019,2480,8.86
2018,2480,8.72
2017,2480,6.8
2016,2480,6.77
2015,2480,6.38
2014,2480,6.53
2013,2480,6.75
2012,2480,6.45
2011,2480,6.97
2010,2480,7.05
2009,2480,6.94
2008,2480,5.74
2023,2481,3.5
2022,2481,6.3
2021,2481,8.91
2020,2481,5.43
2019,2481,3.23
2018,2481,4.75
2017,2481,-0.87
2016,2481,3.63
2015,2481,1.62
2014,2481,-0.04
2013,2481,-3.34
2012,2481,-5.01
2011,2481,-6.22
2010,2481,6.65
2009,2481,-0.72
2008,2481,1.89
2023,2482,11.6
2022,2482,16.4
2021,2482,0.56
2020,2482,-2.66
2019,2482,2.08
2018,2482,0.3
2017,2482,-6.27
2016,2482,1.62
2015,2482,1.32
2014,2482,-1.08
2013,2482,-1.08
2012,2482,0.39
2011,2482,0.62
2010,2482,1.69
2009,2482,3.71
2008,2482,-0.61
2023,2483,0.85
2022,2483,3.83
2021,2483,3.75
2020,2483,2.21
2019,2483,4.3
2018,2483,4.12
2017,2483,4.68
2016,2483,6.45
2015,2483,7.14
2014,2483,6.86
2013,2483,4.75
2012,2483,-0.58
2011,2483,0.69
2010,2483,5.16
2009,2483,1.02
2008,2483,1.58
2023,2484,4.76
2022,2484,13.3
2021,2484,7.72
2020,2484,3.79
2019,2484,3.01
2018,2484,6.31
2017,2484,4.17
2016,2484,5.74
2015,2484,6.14
2014,2484,7.35
2013,2484,3.6
2012,2484,-3.63
2011,2484,-3.32
2010,2484,0.68
2009,2484,-7.15
2008,2484,2.47
2023,2485,-3.21
2022,2485,-0.76
2021,2485,-4.3
2020,2485,-1.83
2019,2485,-1.47
2018,2485,3.18
2017,2485,0.25
